,0
pre_split_ann_vol,0.3031582914616187
post_split_ann_vol_mean,0.654953281553406
post_split_ann_vol_peak,1.0513611898736002
pre_split_persistence_mean,0.9886897802352905
post_split_persistence_mean,0.9885966777801514
current_persistence,0.9885357618331909
current_ann_vol,0.4273172112935189
forecast_horizon_ann_vol,0.408771209635758
