,0
pre_split_ann_vol,0.30759204015677816
post_split_ann_vol_mean,0.7036347470062364
post_split_ann_vol_peak,1.047656010868258
pre_split_persistence_mean,0.9887508749961853
post_split_persistence_mean,0.9888110160827637
current_persistence,0.9892118573188782
current_ann_vol,0.4623516853125334
forecast_horizon_ann_vol,0.44187624542548476
