,0
pre_split_ann_vol,0.30689333472778535
post_split_ann_vol_mean,0.6574399987171089
post_split_ann_vol_peak,1.072339739065529
pre_split_persistence_mean,0.9886153936386108
post_split_persistence_mean,0.9881250858306885
current_persistence,0.9885202646255493
current_ann_vol,0.43107425357954043
forecast_horizon_ann_vol,0.41959880786771625
