Date,omega,alpha,beta,rho,persistence,sigma2,sigma,sigma_bar2
2021-06-24,1.2054583e-06,0.079197265,0.91256547,0.99176276,0.99176276,0.00013289324,0.011527933,0.00014634244
2021-06-25,1.3628776e-06,0.106038526,0.88520473,0.99124324,0.99124324,0.00012506405,0.011183204,0.00015563726
2021-06-28,1.3961268e-06,0.08498365,0.90619993,0.9911836,0.9911836,0.00011326756,0.010642723,0.00015835528
2021-06-29,1.3986149e-06,0.10023529,0.8909679,0.9912032,0.9912032,0.00010432332,0.010213879,0.00015899113
2021-06-30,1.4453128e-06,0.12118931,0.8698913,0.9910806,0.9910806,9.43598e-05,0.0097138975,0.00016204116
2021-07-01,1.8281121e-06,0.08576414,0.9040803,0.9898444,0.98984444,8.358022e-05,0.009142222,0.00018000993
2021-07-02,1.6477909e-06,0.12333211,0.86693525,0.99026734,0.9902674,7.9833226e-05,0.008934944,0.00016930523
2021-07-06,1.5563389e-06,0.111381456,0.8791187,0.99050015,0.99050015,7.766488e-05,0.008812768,0.00016382778
2021-07-07,1.5993129e-06,0.09028179,0.9001826,0.9904644,0.9904644,7.0282316e-05,0.008383455,0.00016772003
2021-07-08,1.5384651e-06,0.11157994,0.8790647,0.99064463,0.99064463,6.587485e-05,0.008116332,0.00016444734
2021-07-09,1.3110846e-06,0.065532,0.9256873,0.9912193,0.9912193,6.725763e-05,0.008201075,0.00014931406
2021-07-12,1.1474933e-06,0.115176514,0.8764975,0.991674,0.991674,7.070335e-05,0.008408528,0.00013782058
2021-07-13,1.4231919e-06,0.123795874,0.8671598,0.99095565,0.99095565,6.4442516e-05,0.008027609,0.00015735702
2021-07-14,1.4805528e-06,0.09373169,0.8970932,0.9908249,0.9908249,5.890971e-05,0.0076752664,0.00016136601
2021-07-15,1.564218e-06,0.091431916,0.89919,0.9906219,0.9906219,5.4487853e-05,0.0073815887,0.0001667952
2021-07-16,1.5410744e-06,0.10435373,0.88628185,0.9906356,0.9906356,5.174857e-05,0.007193648,0.00016456688
2021-07-19,1.4802015e-06,0.06835862,0.922443,0.9908016,0.9908016,5.4183947e-05,0.007360975,0.00016091898
2021-07-20,1.2329866e-06,0.0615995,0.9301318,0.9917313,0.9917313,6.697288e-05,0.008183696,0.00014911468
2021-07-21,1.1727616e-06,0.10241967,0.8897196,0.9921393,0.9921393,7.567491e-05,0.008699132,0.00014919264
2021-07-22,1.1882266e-06,0.10955566,0.88224876,0.9918044,0.9918044,7.4859156e-05,0.008652119,0.00014498386
2021-07-23,1.3439724e-06,0.11271799,0.8785999,0.99131787,0.99131787,6.763085e-05,0.008223798,0.00015479751
2021-07-26,1.0843888e-06,0.09495829,0.8969556,0.9919139,0.9919139,7.214931e-05,0.008494075,0.00013410553
2021-07-27,1.6700436e-06,0.14383812,0.8465474,0.99038553,0.99038553,6.62869e-05,0.008141677,0.0001737011
2021-07-28,1.7570748e-06,0.07906523,0.91101587,0.9900811,0.9900811,6.103502e-05,0.007812491,0.00017714361
2021-07-29,2.0322695e-06,0.11825448,0.87134844,0.9896029,0.9896029,5.738899e-05,0.007575552,0.00019546547
2021-07-30,1.9914214e-06,0.118637994,0.87098235,0.9896203,0.9896203,5.3886353e-05,0.0073407325,0.00019185783
2021-08-02,1.893596e-06,0.07630313,0.91348153,0.98978466,0.98978466,5.195543e-05,0.0072080116,0.00018536786
2021-08-03,2.1893993e-06,0.09825683,0.89108473,0.98934156,0.98934156,4.9752543e-05,0.0070535485,0.00020541456
2021-08-04,1.8421833e-06,0.10808754,0.8819618,0.99004936,0.99004936,5.2681997e-05,0.0072582364,0.00018513219
2021-08-05,1.977001e-06,0.10388081,0.8858325,0.9897133,0.9897133,5.1135223e-05,0.00715089,0.00019219021
2021-08-06,1.9296542e-06,0.12339266,0.86634153,0.9897342,0.9897342,5.117457e-05,0.0071536405,0.0001879687
2021-08-09,2.0966609e-06,0.101298995,0.8881336,0.9894326,0.9894326,4.6529385e-05,0.006821245,0.0001984079
2021-08-10,2.132718e-06,0.118230425,0.8711051,0.9893355,0.9893355,4.3522123e-05,0.00659713,0.0001999825
2021-08-11,2.3277182e-06,0.10725204,0.8816813,0.9889334,0.9889334,4.0177347e-05,0.0063385605,0.00021033695
2021-08-12,2.365385e-06,0.114021584,0.87480587,0.98882747,0.98882747,3.8316924e-05,0.0061900667,0.0002117143
2021-08-13,2.5004972e-06,0.123393886,0.8651656,0.9885595,0.9885595,3.6783706e-05,0.006064957,0.00021856508
2021-08-16,2.5754823e-06,0.11594554,0.87247324,0.98841876,0.98841876,3.465346e-05,0.005886719,0.00022238394
2021-08-17,2.2192921e-06,0.084003836,0.90518856,0.9891924,0.98919237,3.335391e-05,0.0057752845,0.000205346
2021-08-18,1.7215757e-06,0.073357105,0.9168351,0.99019223,0.99019223,3.6252153e-05,0.006020976,0.0001755319
2021-08-19,1.614421e-06,0.07161234,0.91881496,0.9904273,0.9904273,4.414551e-05,0.0066442084,0.00016864871
2021-08-20,2.0752557e-06,0.082839586,0.9069589,0.9897985,0.9897985,4.2308766e-05,0.006504519,0.00020342624
2021-08-23,1.8912327e-06,0.10535792,0.88481814,0.9901761,0.9901761,4.5410532e-05,0.0067387335,0.00019251308
2021-08-24,1.789565e-06,0.11691676,0.87340134,0.9903181,0.9903181,4.9814098e-05,0.0070579103,0.0001848365
2021-08-25,2.0344633e-06,0.12631485,0.86334515,0.98966,0.98966,4.5526675e-05,0.006747346,0.00019675707
2021-08-26,2.352761e-06,0.11598887,0.8729758,0.9889647,0.9889647,4.1800875e-05,0.0064653596,0.00021320271
2021-08-27,1.9584295e-06,0.07951239,0.9101753,0.98968774,0.9896877,4.3168446e-05,0.00657027,0.00018991275
2021-08-30,1.7879441e-06,0.09504366,0.89515936,0.990203,0.990203,4.728949e-05,0.0068767355,0.00018249957
2021-08-31,1.9990007e-06,0.13495505,0.8546961,0.98965114,0.98965114,4.5798177e-05,0.006767435,0.00019316151
2021-09-01,2.161984e-06,0.089871295,0.8994525,0.9893238,0.9893238,4.1518033e-05,0.006443449,0.0002025049
2021-09-02,2.2749289e-06,0.11695401,0.8721741,0.9891281,0.9891281,3.951624e-05,0.006286194,0.00020924876
2021-09-03,2.339513e-06,0.12382043,0.8651259,0.9889463,0.9889463,3.7714413e-05,0.0061412062,0.00021165013
2021-09-07,2.7810108e-06,0.10384264,0.884347,0.98818964,0.98818964,3.498993e-05,0.0059152287,0.00023547211
2021-09-08,2.5637053e-06,0.09061483,0.8979516,0.98856646,0.98856646,3.519806e-05,0.0059327953,0.0002242267
2021-09-09,2.71528e-06,0.09415313,0.8942225,0.9883756,0.9883756,3.434858e-05,0.0058607664,0.00023358462
2021-09-10,2.4356343e-06,0.08766472,0.90118116,0.9888459,0.9888459,3.531586e-05,0.005942715,0.00021836195
2021-09-13,1.7211331e-06,0.07295052,0.91724545,0.990196,0.990196,4.001501e-05,0.0063257418,0.00017555399
2021-09-14,2.2432039e-06,0.08667689,0.9027938,0.9894707,0.9894707,3.883467e-05,0.006231747,0.00021304438
2021-09-15,1.8961355e-06,0.078207575,0.91184485,0.9900524,0.9900524,4.0017712e-05,0.0063259555,0.0001906124
2021-09-16,1.8869534e-06,0.090035446,0.90016675,0.9902022,0.9902022,4.3558604e-05,0.0065998943,0.00019258927
2021-09-17,2.0274504e-06,0.08383123,0.9060853,0.98991656,0.98991656,4.1379633e-05,0.0064327004,0.00020106739
2021-09-20,1.3907717e-06,0.06732389,0.9237063,0.99103016,0.9910302,5.406751e-05,0.0073530613,0.00015504971
2021-09-21,1.2618616e-06,0.06391645,0.92770535,0.9916218,0.9916218,7.079025e-05,0.008413694,0.00015061235
2021-09-22,1.6758243e-06,0.093888916,0.89697087,0.9908598,0.9908598,6.701604e-05,0.008186332,0.0001833467
2021-09-23,1.4879836e-06,0.07699606,0.9142486,0.9912447,0.9912447,7.030029e-05,0.008384527,0.00016995182
2021-09-24,1.3724285e-06,0.10342568,0.88808316,0.99150884,0.99150884,7.6647586e-05,0.008754861,0.0001616303
2021-09-27,1.5939124e-06,0.10387676,0.88694024,0.990817,0.990817,6.9662456e-05,0.008346404,0.00017357228
2021-09-28,1.7497294e-06,0.09610975,0.89417523,0.990285,0.990285,6.4346925e-05,0.008021654,0.00018010558
2021-09-29,1.2470895e-06,0.0636669,0.92809457,0.99176145,0.99176145,9.984714e-05,0.009992354,0.00015137237
2021-09-30,1.5436544e-06,0.102110125,0.88886297,0.9909731,0.9909731,9.405723e-05,0.009698311,0.00017100632
2021-10-01,1.2923971e-06,0.06522946,0.9262421,0.9914716,0.9914716,0.0001010591,0.010052816,0.0001515402
2021-10-04,1.2987996e-06,0.07912466,0.9128802,0.9920049,0.9920049,0.00010371838,0.010184222,0.00016244887
2021-10-05,1.215048e-06,0.06525831,0.92664045,0.9918988,0.9918988,0.00010969557,0.010473565,0.00014998324
2021-10-06,1.2257711e-06,0.096155874,0.8959224,0.9920783,0.9920783,0.000109607456,0.0104693575,0.00015473596
2021-10-07,1.2794216e-06,0.07560494,0.91624516,0.9918501,0.9918501,0.00010093499,0.01004664,0.00015698574
2021-10-08,1.1397125e-06,0.11736438,0.8745637,0.99192804,0.9919281,9.912472e-05,0.00995614,0.00014119403
