Date,nat_gas GARCHNet | qlike,nat_gas GARCHNet | mse_var,StaticGARCH | qlike,StaticGARCH | mse_var,GJRGARCH | qlike,GJRGARCH | mse_var,EGARCH | qlike,EGARCH | mse_var,EWMA | qlike,EWMA | mse_var
2022-08-11,-4.6341519420247295,1.1497393173437653e-06,-4.690251022733102,5.330132444645294e-07,-4.69163252892792,5.152059961090324e-07,-4.677286849104995,6.924675042266681e-07,-4.71981694637004,1.0047875778512539e-07
2022-08-12,-5.686798306183807,2.942410978432805e-06,-5.619789069723868,3.855619840358657e-06,-5.639688594627574,3.5661183804967994e-06,-5.654400035207803,3.362278329950372e-06,-5.517265323313114,5.6256863797286965e-06
2022-08-15,-5.477780712640666,9.182412622854149e-07,-5.434619139135865,1.4336165158801636e-06,-5.447210636596393,1.272805438486283e-06,-5.464984886748987,1.0605748648176982e-06,-5.361217213579213,2.5555008618156114e-06
2022-08-16,-5.3393047389426895,2.728407939377582e-07,-5.321030870997198,4.686349755919451e-07,-5.328703739197659,3.83094858192225e-07,-5.347092791079689,1.9791805515290456e-07,-5.269748769223262,1.1603766493695641e-06
2022-08-17,-5.530150714727239,1.0298554751191994e-06,-5.486219257654475,1.531811894818849e-06,-5.510596423908894,1.2417489952325002e-06,-5.532008598073126,1.0106591231528939e-06,-5.4101770901103166,2.636707550696601e-06
2022-08-18,-5.044338640375449,6.798268131290755e-08,-5.0514871345461225,1.919419336265795e-10,-5.049895203694788,1.655581136337333e-08,-5.043138254467801,7.840742819592441e-08,-5.041651791177591,1.324502542756085e-07
2022-08-19,-5.61062383519294,7.145554953739723e-07,-5.579478718421725,9.929873807057237e-07,-5.601727440902352,7.900421683243093e-07,-5.641791440280934,4.748672662087728e-07,-5.50246818092532,1.8622119199967088e-06
2022-08-22,-4.877092949023673,4.498652279497528e-07,-4.8857146560055424,3.7855248764814244e-07,-4.868297503910265,5.189136770236994e-07,-4.818387154136059,8.592156873343699e-07,-4.9176809767807885,6.640858235578069e-08
2022-08-23,-4.3255250739562765,3.1526095701156834e-06,-4.318657312249398,3.20835338660789e-06,-4.261492175042495,3.6416222313316954e-06,-4.16306147260056,4.283738365400404e-06,-4.43818774522536,2.0855521306224233e-06
2022-08-24,-5.927222720789974,2.358337657326972e-06,-5.93820038449412,2.26618289590909e-06,-5.961554743710385,2.0790067387883463e-06,-5.9980304181808535,1.809598284252694e-06,-5.821604796266895,3.3964636660067103e-06
2022-08-25,-6.059855077860583,3.3207733281632307e-06,-6.12814584990779,2.778438596664531e-06,-6.157430613308019,2.570660235028955e-06,-6.212450850474418,2.216386041199101e-06,-5.989409056962583,3.975782001770565e-06
2022-08-26,-5.67821114964918,1.7010617162000676e-06,-5.797596728956872,7.230439263182501e-07,-5.813626614115394,6.233580316533754e-07,-5.855835077564998,3.928184500052949e-07,-5.714170866472545,1.3596948817489447e-06
2022-08-29,-5.32823940467801,2.629504865727413e-07,-5.358781290442932,2.2727419319790187e-09,-5.357202524381154,1.0880122122410268e-08,-5.342264629758963,8.000441129321983e-08,-5.35007746483508,6.558592004155753e-08
2022-08-30,-5.733416296219668,1.97844843221055e-06,-5.926859394965065,5.642223398997747e-07,-5.943237917632082,4.853540953398415e-07,-6.003380158376911,2.414716418039484e-07,-5.8391987616566725,1.086637752453215e-06
2022-08-31,-5.6659505340263046,1.6118534402570434e-06,-5.842335075109059,3.283370732831763e-07,-5.849922326951595,2.9278938978670316e-07,-5.883215205965663,1.542587097879704e-07,-5.772622551079042,7.262787253715004e-07
2022-09-01,-5.841105502579199,2.3996722431994478e-06,-6.101000768932541,6.833156394349763e-07,-6.113589636488047,6.311920909893509e-07,-6.178303086977495,3.982180084177867e-07,-5.9995749789375035,1.1953917600717462e-06
2022-09-02,-5.326956886327649,1.9474311138123078e-07,-5.32013304869365,1.355962776052524e-07,-5.313028818285498,1.618818482305506e-07,-5.264533223121964,3.1515174974355454e-07,-5.348205832641058,1.3039391462452628e-08
2022-09-06,-2.227928424638195,4.045689351750762e-05,-0.6532749157740367,5.0469253773474566e-05,-0.7060594176155597,5.0242951870734656e-05,-0.27255399655778856,5.196750016168032e-05,-1.3402664230576606,4.7072170726897916e-05
2022-09-07,-5.340724994883371,4.052214703642932e-07,-5.387014750750341,4.199002845920619e-10,-5.3841887600097715,1.821014206859161e-08,-5.387071658904472,9.005379384148958e-11,-5.3774691386784275,6.593064575337464e-08
2022-09-08,-5.686762255188278,5.591481023500448e-06,-6.097053691162708,1.4138812032521874e-06,-6.043476256871982,1.7400285531604753e-06,-6.07741248663594,1.5278317632555e-06,-6.004239152654199,2.011287828896881e-06
2022-09-09,-5.645605431146501,5.549691898935843e-06,-6.096533042214155,1.0376235242823258e-06,-6.049050919606852,1.2923107403748814e-06,-6.09568554518751,1.0418527742212606e-06,-6.009022209530669,1.5369786226300178e-06
2022-09-12,-5.280885061099403,1.3873609660069026e-06,-5.396073429214516,2.9595380236795634e-08,-5.401487739794816,4.237633403085647e-09,-5.3933580270144885,4.132384659407384e-08,-5.402012971906695,1.6346983234262939e-09
2022-09-13,-5.72034407974526,5.234348782763742e-06,-6.208822492727421,9.554425085894774e-07,-6.170127738545107,1.1280852095163058e-06,-6.217914785492551,9.176550761411373e-07,-6.117540571335662,1.3958344912350463e-06
2022-09-14,-4.475140999562179,1.3470061747038244e-06,-3.7315060299172838,6.469268820843235e-06,-3.8300066374484194,6.0831103156883545e-06,-3.636383540080897,6.805338673778596e-06,-3.9566334900629387,5.515871011171058e-06
2022-09-15,-4.461037938164979,1.1982944635419789e-06,-4.102868071195861,4.818687921174269e-06,-4.065379247567531,5.059792846950357e-06,-3.9170043620493127,5.8914000284569875e-06,-4.213246444960657,4.010800071158023e-06
2022-09-16,-5.120913832082398,1.114063868347625e-06,-5.19462488368595,2.364295956398868e-08,-5.19091377327954,6.083185436572663e-08,-5.197212025613427,1.8614332312017646e-11,-5.185369489816695,1.212832989843283e-07
2022-09-19,-5.2307373096704275,2.3148626988528005e-06,-5.351154891793156,4.573548737703016e-07,-5.329044118883909,7.159882047339719e-07,-5.354463940219349,4.217824959988612e-07,-5.325238010661824,7.641636917268409e-07
2022-09-20,-5.653906661773874,4.260144462766403e-06,-5.819223835682815,2.263134680579953e-06,-5.770733958812666,2.757182716208419e-06,-5.859250207362014,1.9044058177592e-06,-5.7577712905327365,2.90115801998291e-06
2022-09-21,-5.265779648034355,1.9297634508351674e-07,-5.282709455454217,3.147390899329752e-08,-5.274709283760905,1.0310062238761069e-07,-5.28672645352493,4.3008242116038604e-11,-5.2708210471526975,1.4107196701020637e-07
2022-09-22,-4.526725134627724,1.9171637434770866e-06,-4.503921426551609,2.0888431177158875e-06,-4.550313544138772,1.7274165907720123e-06,-4.396475678104776,2.7798675469755885e-06,-4.569701288844147,1.5607460248584391e-06
2022-09-23,-5.121502944191849,6.331168339948346e-08,-5.125980225643186,1.2891387279253548e-08,-5.114705409624846,1.4861810328596596e-07,-5.12714164287809,9.629985347716066e-10,-5.118669776806642,9.775950272912324e-08
2022-09-26,-5.396775798879545,5.299365749684795e-07,-5.405273507643839,4.4315635457985966e-07,-5.365866852322028,8.8580970011739e-07,-5.412789905608344,3.7039911671986287e-07,-5.376965854891882,7.507508854905611e-07
2022-09-27,-5.233323203840209,1.2998922774115774e-07,-5.244249096046098,2.3757923769462827e-08,-5.230040042483995,1.6533068244579034e-07,-5.246815460887202,2.2782091490267114e-09,-5.233720776925144,1.2580604813622272e-07
2022-09-28,-5.3686926575004525,5.891824478218827e-07,-5.409731350328983,1.8753389513306745e-07,-5.379080197915502,4.7623143976182355e-07,-5.412109661865091,1.6804671698721634e-07,-5.3864662347609835,4.005004286038579e-07
2022-09-29,-5.10459112668349,5.419068318633602e-09,-5.096773622973519,7.058563869896086e-08,-5.104971859399956,1.8277068511789368e-09,-5.0955432584646925,8.000933883410994e-08,-5.104684266427192,4.549363011701856e-09
2022-09-30,-5.810754049936329,9.982191362293947e-07,-5.821430548577539,9.245239617005961e-07,-5.7634618670034765,1.3618894790580955e-06,-5.8500786810673375,7.41175016610458e-07,-5.766342166228997,1.3379333689464588e-06
2022-10-03,-5.068633612529197,6.113090063088993e-08,-5.031902360923198,3.171586125551506e-07,-5.05907059904348,1.365283252960674e-07,-5.0122356800859595,4.292167650480157e-07,-5.05881157294673,1.384540606976695e-07
2022-10-04,-4.864733560729842,3.3880612401364916e-07,-4.773003922161902,1.0192785214704396e-06,-4.829803778008064,6.337865196039625e-07,-4.773561584640352,1.0158881930206851e-06,-4.82421954420926,6.759501895835631e-07
2022-10-05,-5.553813873412512,1.1421881200007644e-06,-5.6458810845070175,3.65308456139437e-07,-5.616341992027817,5.768474618904718e-07,-5.645051532397263,3.70777630851407e-07,-5.610469567870064,6.23050860445382e-07
2022-10-06,-5.847503236034141,1.152039644881409e-06,-5.900039686373249,8.136222547019248e-07,-5.857026672978746,1.0858438390005361e-06,-5.90842042723614,7.654647070006065e-07,-5.844528915659988,1.1731716229272184e-06
2022-10-07,-5.807326650738509,1.2560425569636253e-06,-5.913057173640606,5.837005393577353e-07,-5.874874609216764,7.958752069573734e-07,-5.935674511950653,4.729880579133005e-07,-5.860546562314382,8.840979851727138e-07
2022-10-10,-5.236612457047675,1.0152191509698095e-11,-5.2095368015257595,1.5419046635372731e-07,-5.226266956444223,6.575197189538481e-08,-5.207920854669826,1.620438324812939e-07,-5.229107480003014,4.900260812799909e-08
2022-10-11,-5.815429231909565,1.361986847212868e-06,-5.931314738380448,6.189907177723257e-07,-5.88064606850647,9.053400676469589e-07,-5.906958009440277,7.496454024792505e-07,-5.879909703409377,9.099225819219439e-07
2022-10-12,-5.546605066211532,3.582716354888135e-07,-5.598605293368359,3.323917647616406e-08,-5.584595625977237,1.0595207229082203e-07,-5.592206019645874,6.486410903766123e-08,-5.582339872439209,1.187916308981417e-07
2022-10-13,-5.4151066769918375,4.3146773623546665e-08,-5.417098716931787,2.3004052364691953e-08,-5.422040931809636,8.826909796391031e-11,-5.4216322869589115,2.1626818065337694e-09,-5.422052183470608,2.9640375618954984e-11
2022-10-14,-5.782896261786493,9.208264608876001e-07,-5.8825905625216315,3.4268443913212317e-07,-5.856204971821805,4.71425736358124e-07,-5.8545190276031045,4.802225474351027e-07,-5.842518250498489,5.448598381966049e-07
2022-10-17,-5.446713681395557,9.8393710371335e-08,-5.462276913561677,1.0678215720555656e-09,-5.460845643103262,8.724607864374642e-09,-5.458311590829873,2.312623103403628e-08,-5.459986496567213,1.349407254804607e-08
2022-10-18,-5.276728024178995,1.040410952727945e-07,-5.286962956340901,1.2290737816356383e-08,-5.287585225458932,9.695356622154246e-09,-5.285567777593885,2.5647123946399227e-08,-5.288702631794488,1.379498556776398e-09
2022-10-19,-5.470259656406202,3.91057892177435e-07,-5.512119686363003,7.8775398401894e-08,-5.486575577957288,2.564518346852746e-07,-5.4704866957872245,3.890773374668542e-07,-5.496436163531286,1.8286745464486624e-07
2022-10-20,-5.5918415618573,8.28424065328859e-07,-5.655970025189521,3.3957306569639054e-07,-5.6069632399611145,6.983562554608731e-07,-5.571646076528791,1.016919816914377e-06,-5.6281327842987166,5.317604045213696e-07
2022-10-21,-4.636009605457513,1.4972880437247648e-06,-4.580637327387416,1.83828845505024e-06,-4.671811532579667,1.2454346077769029e-06,-4.71313030150521,9.123703784851752e-07,-4.640589850257606,1.4666272675314433e-06
2022-10-24,-4.401828055172616,2.53942876976491e-06,-4.316886098435749,3.243297535423793e-06,-4.439559535111796,2.173534031994033e-06,-4.481564374860339,1.7123770103592887e-06,-4.379702161220948,2.737019214964619e-06
2022-10-25,-4.131280651540591,4.561620208135223e-06,-3.811590601274928,7.74638708514364e-06,-3.978452001162586,6.310707540194773e-06,-4.067614235709941,5.357764737237045e-06,-3.910118800342161,6.944495974294741e-06
2022-10-26,-5.177452174008988,1.2942320200058798e-06,-5.263842496009375,8.026404110102813e-08,-5.251583835060949,2.0542550641811615e-07,-5.229339349462801,4.75279367105493e-07,-5.25302545670478,1.897636945742534e-07
2022-10-27,-2.7746995775758356,2.610685238642978e-05,-2.6145384675086962,2.7512464976618813e-05,-2.7967767812567765,2.5898117420657858e-05,-2.90274529696912,2.4838182248498924e-05,-2.794697569984489,2.5917944250271783e-05
2022-10-28,-5.478934066623433,1.3598899217195321e-06,-5.518956093726801,9.138657067175201e-07,-5.471252351072569,1.4547270694368283e-06,-5.447372052378703,1.7693926037276137e-06,-5.488703030554054,1.2436550984674955e-06
2022-10-31,-4.738278750670084,3.95012792332164e-09,-4.7145478792779425,3.7517896830313405e-07,-4.723602297003857,2.4681587721959356e-07,-4.731935449717002,1.1664797957388977e-07,-4.726876374213759,1.973468707610576e-07
2022-11-01,-4.3134559099699405,1.0525911987876289e-07,-4.20499424393543,3.0213072805854225e-06,-4.193444361264733,3.2494058941061436e-06,-4.218588502903459,2.740147050987565e-06,-4.233407123900859,2.4159519919350086e-06
2022-11-02,-4.722663538936336,8.348558704500779e-06,-4.893752544806845,9.958196969421754e-07,-4.883055654318318,1.288464898949444e-06,-4.87516079441348,1.5182927754128403e-06,-4.877662784142739,1.4441917663371346e-06
2022-11-03,-4.968815470277702,2.011930239849529e-05,-5.2484111899080235,7.4267438044726855e-06,-5.246960808950392,7.470807251749388e-06,-5.2186904006323696,8.366935599689518e-06,-5.208519812672766,8.707189097735464e-06
2022-11-04,-4.629080304182366,1.279811602593691e-07,-4.632193064702597,3.537291953933441e-08,-4.631527940520785,5.445608086157442e-08,-4.626742136507331,2.021016036629567e-07,-4.627218444037962,1.8673008046159251e-07
2022-11-07,-4.715959081521058,2.5019162551642917e-07,-4.714894467360914,2.8055380833630083e-07,-4.715797134855496,2.547795604736494e-07,-4.704728889943332,5.923965814282484e-07,-4.703682988747958,6.265687827674185e-07
2022-11-08,-4.268636353236694,8.185951058085083e-07,-4.255652046401563,1.240338109436706e-06,-4.246540385877845,1.5133773755814068e-06,-4.268322954773726,8.29319552591892e-07,-4.272202915973238,6.942906898061475e-07
2022-11-09,-4.448161249402027,4.023718814890523e-06,-4.512345248743377,3.121265953702511e-07,-4.507685406579916,5.131096256252349e-07,-4.500305511371992,8.571798398992046e-07,-4.502583854764779,7.478037826809791e-07
2022-11-10,-4.852422300116526,4.128279392400742e-06,-4.865970587165131,3.5939071988520013e-06,-4.8480332569159375,4.308457966554567e-06,-4.823660797218794,5.373500062279896e-06,-4.833268407398737,4.940454054420144e-06
2022-11-11,-4.255723594119123,8.358708259849955e-07,-4.26080141773285,6.526209622054012e-07,-4.265241190367021,4.840745676766423e-07,-4.27256034677235,1.8288428566226733e-07,-4.271858707588016,2.134260761628907e-07
2022-11-14,-4.871507873966274,1.5477028495838125e-06,-4.842800797192812,2.490998150235516e-06,-4.82811802164791,3.033872350043886e-06,-4.79683343662124,4.3305022699310924e-06,-4.809860514961242,3.7670876688062916e-06
2022-11-15,-5.36724657417466,3.0072437794378126e-06,-5.206327197261808,6.924906114690445e-06,-5.1814056175401655,7.726254163603728e-06,-5.159778196703039,8.470900531997827e-06,-5.144182674258171,9.037597755685209e-06
2022-11-16,-4.884197671355626,1.3027066669571125e-07,-4.855935834078276,8.679530555675004e-07,-4.846649959009359,1.1294681262807416e-06,-4.845985445958887,1.1488796706122797e-06,-4.82740371762679,1.7287334807964814e-06
2022-11-17,-5.525824029523991,6.837362795206123e-07,-5.279815961540584,4.6505610423443535e-06,-5.260489022803911,5.133848140727151e-06,-5.267136643963539,4.964240619831812e-06,-5.212190121310533,6.478059296838046e-06
2022-11-18,-5.362088746794219,9.588186263690399e-08,-5.199167650953299,2.5189753114527512e-06,-5.186068584161976,2.8103557660761848e-06,-5.196679368567024,2.573128478532313e-06,-5.141772070536433,3.91531459244599e-06
2022-11-21,-4.085380943834261,5.005438863463398e-06,-4.448884899180234,1.0640941045510257e-06,-4.457313347584169,9.004285952749146e-07,-4.440595867881174,1.2172012217272733e-06,-4.479870854885945,4.094029536639343e-07
2022-11-22,-5.135699385471254,3.247075425141265e-08,-5.072800941800388,1.0525210989531022e-06,-5.072489964078319,1.0588232078855443e-06,-5.0803597636075235,9.030770793968039e-07,-5.030774849812318,2.0146095346497965e-06
2022-11-23,-4.370457604778544,2.9149724828415073e-06,-4.627936430416156,3.240761259704498e-07,-4.627987763679796,3.2317121046779994e-07,-4.609594132796877,6.221937695803527e-07,-4.642925818588162,3.136900552211972e-08
2022-11-25,-4.913202264478703,4.2738767268004e-07,-4.9441230424199984,2.7857368959739087e-07,-4.948195345289368,2.0190321139580513e-07,-4.95438979004533,9.336093600806852e-08,-4.918221900987737,8.478924967307681e-07
2022-11-28,-5.301758645649743,8.853626827488235e-09,-5.200066712261348,1.3455386143643489e-06,-5.206181436840649,1.2378693341107184e-06,-5.215935643678804,1.073204004214865e-06,-5.147822155927586,2.4090293565554934e-06
2022-11-29,-5.857558112426404,1.4756136669962625e-06,-5.584153012280926,4.711654584525152e-06,-5.586659549637112,4.6692793179220646e-06,-5.587324307830089,4.658088760164768e-06,-5.488457793633064,6.558908699479473e-06
2022-11-30,-5.298192193123646,1.5922148717032775e-07,-5.200149502602063,1.5571756861808523e-06,-5.211850470988818,1.3451993066157464e-06,-5.203793901806659,1.4898223743943791e-06,-5.146821754290596,2.684965552948186e-06
2022-12-01,-5.2608268581743625,4.1149061257607094e-08,-5.1808311854746885,1.1193224461560463e-06,-5.186982869630549,1.0135084001933108e-06,-5.1724059787316445,1.2702564832503657e-06,-5.1318610912996006,2.09551030056298e-06
2022-12-02,-4.561395985227075,1.7953888498757064e-06,-4.723052121877054,1.8352093204141442e-07,-4.720999262714154,2.154509374624087e-07,-4.72744051154941,1.1216366015823577e-07,-4.733550130197797,1.739912343249674e-09
2022-12-05,-4.894176489204061,4.2045161248579087e-07,-4.933305821457679,7.479580967916691e-08,-4.931515741983589,1.0568170176143216e-07,-4.922970831511959,2.6606497733428255e-07,-4.91489591623908,4.3421580400652433e-07
2022-12-06,-5.289182737288913,4.126188888313692e-06,-5.259756095645356,4.833718792995628e-06,-5.209171658269775,6.217538581085148e-06,-5.200944436779197,6.464001320229037e-06,-5.1927985593653485,6.71422517647366e-06
2022-12-07,-4.992565522838774,4.285600101579859e-09,-4.954843358195608,7.007175987031956e-07,-4.932370666800134,1.2439158196350991e-06,-4.933018071543292,1.2270609774527828e-06,-4.9221299133848975,1.519931427620403e-06
2022-12-08,-5.378106560524488,6.655029143276301e-07,-5.247651317577316,2.752250271519867e-06,-5.211586324736599,3.5603276237378703e-06,-5.208921361357424,3.62446794137026e-06,-5.184961013800145,4.229764668696438e-06
2022-12-09,-4.543135598103845,1.604557238059013e-06,-4.658011059193981,1.2444987952012274e-07,-4.662747540084009,2.7645551920565943e-08,-4.663157853347684,1.8617576072633382e-08,-4.663890454638713,2.0449841311859844e-09
2022-12-12,-4.942293981640528,2.285393357926512e-07,-4.951743109481503,2.1996981926492007e-07,-4.94383414926624,3.728619347867016e-07,-4.940149259413445,4.4867881020982974e-07,-4.926595729033071,7.506656541290597e-07
2022-12-13,-4.808826819387484,5.150845315050898e-07,-4.85358205355775,1.8525689988500532e-08,-4.851818835537672,5.135975758921842e-08,-4.84895490886669,1.080853927134884e-07,-4.840911644597059,2.83664644111452e-07
2022-12-14,-4.6681534385440155,1.011674968707046e-06,-4.74780103040296,4.881204241398451e-08,-4.748819201560737,3.0700675751863446e-08,-4.750389207554964,1.3038829548787755e-09,-4.749058745155555,3.034088266071776e-08
2022-12-15,-4.5083981043780295,1.4703990635145056e-06,-4.581805359679371,3.641189881676167e-07,-4.589300854864346,2.1383615469212683e-07,-4.59581033934789,6.951608035599333e-08,-4.596907814454907,4.3146077274395995e-08
2022-12-16,-4.563587335849215,4.0784928011578567e-07,-4.571986233179472,2.3600010744179858e-07,-4.573696338500804,1.9877831287298972e-07,-4.580583427914393,3.7009932648404605e-08,-4.581705578490594,7.62737655915934e-09
2022-12-19,-4.944290015714335,1.8408512794196205e-07,-4.932648920347263,4.1256405273825535e-07,-4.927083605162272,5.321825504336073e-07,-4.90378016273115,1.0987013398892267e-06,-4.904224001695121,1.086958903691983e-06
2022-12-20,-4.286545347910082,1.0953788659234682e-06,-4.287698127963902,1.0609361874551336e-06,-4.3054989763357225,4.83751992242867e-07,-4.31179275679315,2.511426652407982e-07,-4.308268957848274,3.839232103470059e-07
2022-12-21,-5.0506057514061204,1.069329085085924e-05,-5.139313852955391,7.2218742662316295e-06,-5.0682302073852235,9.929367072192606e-06,-5.031691076138037,1.1557490576467574e-05,-5.074377982325093,9.67197754828635e-06
2022-12-22,-3.933514955653586,6.612979223224788e-06,-4.030729196169105,4.144433708633147e-06,-4.078235058317353,2.5848669427783993e-06,-4.076930580803579,2.632482392071017e-06,-4.07841978577259,2.578097433319452e-06
2022-12-23,-4.953844176940466,5.898041464890654e-07,-4.908388663719549,1.7496604036722945e-06,-4.864491765217324,3.2070988458900687e-06,-4.856458595628869,3.510402822149552e-06,-4.867464129303431,3.0977917214603986e-06
2022-12-27,-5.500155575909086,2.8246115856364555e-06,-5.32814508556909,6.296886862080985e-06,-5.247485819034463,8.63232226949935e-06,-5.25649477576665,8.344759152796204e-06,-5.2452828120675985,8.703728091960679e-06
2022-12-28,-3.6961277451744694,9.862174993651835e-06,-4.113364441413847,3.6958053953323487e-06,-4.163075985547384,2.3955766441365133e-06,-4.157609885117246,2.5526110776363667e-06,-4.170004160333557,2.1903287845897626e-06
2022-12-29,-4.939925527191589,3.04711273200997e-06,-4.946649846789029,2.829913380071623e-06,-4.884468646478091,5.108415289937609e-06,-4.8955847107402555,4.6554540969554854e-06,-4.898192577583345,4.55215212584989e-06
2022-12-30,-5.493321156681226,3.66924595717862e-06,-5.313263545766917,7.702469245974746e-06,-5.210632568948452,1.1074164815498161e-05,-5.227621044834393,1.0450973393685896e-05,-5.227825672690267,1.0443634409722573e-05
2023-01-03,-3.8133606699903426,8.490546048537819e-06,-4.157081459671277,2.962678199526392e-06,-4.21006704943105,1.4512281581711056e-06,-4.19697338542128,1.8651635013893952e-06,-4.205626911023805,1.5953969762233e-06
2023-01-04,-4.958372380025816,3.3204756525707676e-06,-4.954479739780082,3.4493874401788334e-06,-4.874904167247112,6.596991233607336e-06,-4.89722649655763,5.611465934016671e-06,-4.902193013323044,5.403456069260938e-06
2023-01-05,-3.681145443597085,1.1522269480047239e-05,-3.8885448736444275,6.535648626889306e-06,-3.9678561421144725,3.7117366525759485e-06,-3.948957193080091,4.465268218947819e-06,-3.952207144454053,4.3400611655336644e-06
2023-01-06,-4.809098613823599,2.8476277523718605e-06,-4.80574818713377,2.978599802898041e-06,-4.732122526476142,6.4510915501587424e-06,-4.749795713839423,5.510565300838904e-06,-4.762221067192626,4.890780518557871e-06
2023-01-09,-4.880834889770151,7.416493325697637e-08,-4.815572474962806,1.8419824328677138e-06,-4.751822367362852,4.454027701905959e-06,-4.788465793117395,2.847060184315821e-06,-4.774566806340294,3.422507952871199e-06
2023-01-10,-4.646050611465682,3.688540340837885e-07,-4.655239299839276,3.127079151257149e-07,-4.624700832512998,1.4841457590481178e-06,-4.643443551400849,7.23827405977871e-07,-4.633339456169016,1.1183871951572006e-06
2023-01-11,-4.634518520131764,3.2274225814512917e-07,-4.641335990273554,2.896169145126143e-07,-4.609717207691859,1.533359503759258e-06,-4.622307815016224,9.926176760115127e-07,-4.620029968003044,1.0862408219154938e-06
2023-01-12,-4.7694404889100115,7.472674839961574e-07,-4.808039318847598,7.596073046591e-07,-4.762570780976876,2.304431348686399e-06,-4.791960935292585,1.2507971000385974e-06,-4.773286849777342,1.8973002013960663e-06
2023-01-13,-3.947024603999059,5.718118139961142e-06,-4.512185690912191,2.2587621240674634e-07,-4.5200704008475165,1.4886846599932661e-08,-4.51441799153111,1.6930941798945304e-07,-4.520490026309373,8.569294782291919e-10
2023-01-17,-5.236510389086761,7.26700103148673e-08,-5.081836663692397,2.9062574806691594e-06,-4.997268206771076,5.584095534298147e-06,-5.050610530545736,3.7928330264871342e-06,-5.01686689985544,4.88356358507223e-06
2023-01-18,-4.274917022003101,3.389667833596941e-06,-4.475403364847214,3.593120724042798e-07,-4.488321105190801,4.718021121908381e-10,-4.483447798372714,1.4685536352027826e-07,-4.488060590773054,9.09543603083346e-09
2023-01-19,-5.349903526215332,1.823482583119545e-06,-5.206809636828529,4.850639282921274e-06,-5.1046123517811335,8.114050830275243e-06,-5.144125678084413,6.72623135650458e-06,-5.126339861156235,7.330050318835234e-06
2023-01-20,-4.763237268325344,3.823295678748114e-07,-4.784381994969782,1.4085621619790765e-07,-4.755802100226439,9.504915985076996e-07,-4.774831449261265,3.8298880026869585e-07,-4.761472727270811,7.706288959982134e-07
2023-01-23,-4.657376096118927,1.0402145502329921e-06,-4.740442802757084,1.943860531234095e-09,-4.726024742747814,3.791574399443109e-07,-4.736634165588578,9.081482865859477e-08,-4.728980727109776,2.9411682943464466e-07
2023-01-24,-4.3691307882373325,1.8746714886601226e-06,-4.42866259517956,6.975824791753192e-07,-4.449074802901487,1.5971942881894805e-07,-4.441026347908819,3.870938139955233e-07,-4.450554318235653,1.1450495089880002e-07
2023-01-25,-4.996303059895383,1.0611060683893863e-08,-4.952921016655535,8.334488794336453e-07,-4.913358270916727,1.8795333831375474e-06,-4.924331964975854,1.5631196664541923e-06,-4.90996479535524,1.981456812215868e-06
2023-01-26,-4.971712745258786,2.087858739177887e-08,-4.936252711570364,7.035801658136379e-07,-4.8964245425152955,1.7582101974604615e-06,-4.898363674193962,1.700393964568358e-06,-4.895946421386624,1.7725668186469764e-06
2023-01-27,-4.1074123917032574,4.8661944679727255e-06,-4.271384931497233,2.2041562618410436e-06,-4.320911804503133,1.0103262179500902e-06,-4.3229946073134045,9.517606668217991e-07,-4.321584731930869,9.915050988763405e-07
2023-01-30,-5.478981799842867,1.4177441043680804e-06,-5.338684618000313,3.701816413950786e-06,-5.265412360267547,5.411822010663362e-06,-5.252919128835054,5.7450660724342e-06,-5.250776795919914,5.803512054451899e-06
2023-01-31,-4.98065777196166,2.350348102405569e-05,-5.220277486653947,1.1239407052691548e-05,-5.090805749677561,1.6962287060209836e-05,-5.137203055821002,1.469436439758175e-05,-5.134680712831541,1.4811032570686288e-05
2023-02-01,-4.131124343007262,3.511599708618883e-06,-4.201888229937762,1.587303303657736e-06,-4.236246827306106,3.0401683016915357e-07,-4.216200285257733,1.0995377348290361e-06,-4.229899074236734,5.756000433179806e-07
2023-02-02,-5.221462639057443,3.3278638002780495e-06,-5.102692703935078,6.7327688096807485e-06,-4.990781909655243,1.1383468876647257e-05,-5.043539597823824,8.992718494295233e-06,-5.028667499174253,9.62885321060926e-06
2023-02-03,-5.25978045176624,2.9874004627934574e-07,-5.073255657234942,4.130800976069014e-06,-4.9776841863979975,7.583072533812214e-06,-5.049451941038439,4.883127111440081e-06,-5.005147765559102,6.469464489890278e-06
2023-02-06,-5.7087679437185725,4.340093703670351e-07,-5.309710005307587,6.412318615782522e-06,-5.187692207939253,1.0276808790928498e-05,-5.289906653778548,6.95337654134516e-06,-5.216017770379977,9.260367161833151e-06
2023-02-07,-5.1136308086371685,3.1256375165415845e-07,-5.064815403932347,1.749853837152262e-06,-4.992582612553784,3.7661894008219385e-06,-5.063579933362923,1.778851033276475e-06,-5.005646288077568,3.351643024020533e-06
2023-02-08,-3.5277762688238776,9.808298384780564e-06,-4.259590635459988,2.178538563395872e-06,-4.310146813436929,8.823975515236697e-07,-4.261191875281588,2.1426464574199347e-06,-4.308083572629855,9.439468556369464e-07
2023-02-09,-5.2265334558639385,1.6225664887109325e-07,-5.10561505201637,2.278739731977511e-06,-5.029188352056178,4.435093472979147e-06,-5.081942746111412,2.874274767271664e-06,-5.041236224727083,4.0490243597555615e-06
