,0
pre_split_ann_vol,0.27740917793586545
post_split_ann_vol_mean,0.9363322772415238
post_split_ann_vol_peak,2.57126247213692
pre_split_persistence_mean,0.9184234738349915
post_split_persistence_mean,0.8661895394325256
current_persistence,0.8948045969009399
current_ann_vol,0.47881801081105674
forecast_horizon_ann_vol,0.46376544759253485
