Date,omega,alpha,beta,rho,persistence,sigma2,sigma,sigma_bar2
2021-06-24,1.2174859e-06,0.0684337,0.9193757,0.9878094,0.9878094,0.00013289324,0.011527933,9.987103e-05
2021-06-25,7.383207e-07,0.17681943,0.80923665,0.9860561,0.9860561,0.00012562983,0.011208471,5.2949326e-05
2021-06-28,6.795108e-07,0.12302757,0.866277,0.98930454,0.98930454,0.00010439924,0.010217595,6.353265e-05
2021-06-29,7.443637e-07,0.13110721,0.8567998,0.987907,0.987907,9.15295e-05,0.009567105,6.155323e-05
2021-06-30,1.0521812e-06,0.15476197,0.82670534,0.9814673,0.9814673,7.918311e-05,0.008898489,5.677433e-05
2021-07-01,4.651551e-06,0.033748206,0.9422234,0.97597164,0.97597164,6.6579865e-05,0.008159649,0.00019358587
2021-07-02,2.464514e-06,0.0922434,0.87797093,0.9702143,0.97021437,6.8345544e-05,0.008267136,8.2741535e-05
2021-07-06,1.3066858e-06,0.1266116,0.8526752,0.9792868,0.9792868,6.756094e-05,0.008219547,6.308466e-05
2021-07-07,4.9063037e-06,0.029528454,0.94704235,0.9765708,0.9765708,5.9425e-05,0.0077087614,0.00020940966
2021-07-08,1.6396574e-06,0.088270165,0.89228415,0.98055434,0.98055434,6.151418e-05,0.007843098,8.4319974e-05
2021-07-09,3.6632107e-06,0.023699831,0.9589574,0.9826572,0.9826572,6.270695e-05,0.007918772,0.00021122364
2021-07-12,6.63351e-07,0.17358008,0.8138714,0.9874515,0.98745143,6.637608e-05,0.008147151,5.2862946e-05
2021-07-13,1.0265081e-06,0.13935491,0.8434417,0.9827966,0.98279667,5.6679888e-05,0.0075286045,5.9668942e-05
2021-07-14,3.0329031e-06,0.048768207,0.9299848,0.97875303,0.97875303,5.0638915e-05,0.0071161026,0.00014274521
2021-07-15,1.9310376e-06,0.058535423,0.92535776,0.98389316,0.98389316,5.0209466e-05,0.007085864,0.00011988926
2021-07-16,3.1719508e-06,0.053493146,0.9228545,0.9763476,0.9763476,4.915423e-05,0.007011008,0.00013410707
2021-07-19,8.50509e-06,0.012055816,0.95685863,0.96891445,0.96891445,5.2009185e-05,0.007211739,0.00027360267
2021-07-20,2.5178091e-05,0.004186971,0.919247,0.92343396,0.92343396,6.100608e-05,0.007810639,0.0003288415
2021-07-21,1.2210926e-06,0.12054404,0.86043906,0.9809831,0.9809831,8.2083476e-05,0.009059994,6.421084e-05
2021-07-22,6.2312745e-07,0.16896409,0.81936246,0.98832655,0.98832655,7.9330806e-05,0.0089067845,5.3379885e-05
2021-07-23,6.7078423e-07,0.16645363,0.82118,0.98763365,0.9876336,6.623798e-05,0.008138672,5.4242682e-05
2021-07-26,6.2288404e-07,0.1928746,0.79485005,0.98772466,0.98772466,7.187646e-05,0.008477998,5.074272e-05
2021-07-27,1.1549682e-06,0.22865504,0.74787873,0.9765338,0.9765338,5.874464e-05,0.0076645054,4.9218314e-05
2021-07-28,1.8681575e-06,0.081651926,0.89844346,0.9800954,0.9800954,5.0255218e-05,0.0070890915,9.38555e-05
2021-07-29,2.1887718e-06,0.12121251,0.8473927,0.9686052,0.96860516,4.704859e-05,0.0068591973,6.9717695e-05
2021-07-30,1.433595e-06,0.17865658,0.7945215,0.9731781,0.9731781,4.3951914e-05,0.006629624,5.3448653e-05
2021-08-02,6.5580775e-06,0.02835182,0.9417635,0.97011536,0.97011536,4.091712e-05,0.006396649,0.00021944646
2021-08-03,9.800872e-06,0.03142771,0.9253919,0.9568196,0.95681965,4.5240442e-05,0.0067261015,0.000226975
2021-08-04,1.7888692e-06,0.13584295,0.8356019,0.97144485,0.97144485,5.3635944e-05,0.007323656,6.2646104e-05
