,0
pre_split_ann_vol,0.30373189224947444
post_split_ann_vol_mean,0.6556249021676314
post_split_ann_vol_peak,1.0819698691441502
pre_split_persistence_mean,0.9884003400802612
post_split_persistence_mean,0.988193154335022
current_persistence,0.9884508848190308
current_ann_vol,0.4247120719866457
forecast_horizon_ann_vol,0.4055889213120202
