Date,omega,alpha,beta,rho,persistence,sigma2,sigma,sigma_bar2
2021-06-24,1.4507575e-06,0.071487315,0.91797733,0.98946464,0.98946464,0.00013289324,0.011527933,0.00013770365
2021-06-25,1.1844271e-06,0.13189787,0.85424143,0.9861393,0.9861393,0.00012577692,0.011215031,8.545217e-05
2021-06-28,1.1544507e-06,0.10900587,0.879075,0.98808086,0.98808086,0.00011011768,0.010493698,9.685687e-05
2021-06-29,1.1617321e-06,0.12300526,0.8639742,0.9869795,0.9869795,9.8320605e-05,0.009915675,8.9223206e-05
2021-06-30,1.2927143e-06,0.15021479,0.83353525,0.98375005,0.98375005,8.612349e-05,0.009280274,7.955187e-05
2021-07-01,2.665598e-06,0.115324855,0.8642994,0.9796243,0.9796243,7.314431e-05,0.008552444,0.00013082221
2021-07-02,2.2178183e-06,0.14324513,0.8352237,0.97846884,0.9784688,6.916773e-05,0.008316713,0.00010300503
2021-07-06,1.9639115e-06,0.13346656,0.8476416,0.9811081,0.9811081,6.7894216e-05,0.0082397945,0.000103955375
2021-07-07,2.6005112e-06,0.10511469,0.8761821,0.9812968,0.9812968,6.00523e-05,0.007749342,0.00013904081
2021-07-08,1.8910682e-06,0.13104261,0.8507155,0.9817581,0.9817581,5.6391586e-05,0.007509433,0.00010366629
2021-07-09,2.7683823e-06,0.059596118,0.92612755,0.9857237,0.9857237,5.9037615e-05,0.007683594,0.0001939142
2021-07-12,1.3032925e-06,0.113459826,0.8733841,0.98684394,0.98684394,6.3931395e-05,0.007995711,9.906407e-05
2021-07-13,1.4471597e-06,0.14223732,0.84121746,0.98345476,0.98345476,5.8443948e-05,0.0076448643,8.746685e-05
2021-07-14,1.6944061e-06,0.11775644,0.8665622,0.9843186,0.9843186,5.2454812e-05,0.0072425692,0.00010805207
2021-07-15,1.6169676e-06,0.11211016,0.8731488,0.98525894,0.98525894,4.735052e-05,0.0068811714,0.00010969138
2021-07-16,1.8985603e-06,0.12218299,0.860601,0.982784,0.982784,4.4419437e-05,0.0066647907,0.000110278655
2021-07-19,3.3206827e-06,0.059819795,0.92434627,0.9841661,0.9841661,4.806325e-05,0.0069327666,0.00020971964
2021-07-20,3.9755378e-06,0.0329554,0.95244694,0.98540235,0.98540235,6.1321334e-05,0.007830794,0.00027234087
2021-07-21,1.7489704e-06,0.06320207,0.9259274,0.9891295,0.9891295,6.888014e-05,0.008299406,0.0001608912
2021-07-22,1.0811523e-06,0.1107389,0.8776181,0.988357,0.98835695,6.944978e-05,0.008333653,9.285862e-05
2021-07-23,1.1164561e-06,0.13297386,0.8535153,0.9864892,0.9864892,6.243406e-05,0.007901522,8.263421e-05
2021-07-26,1.0311792e-06,0.111798935,0.8766798,0.9884787,0.9884787,6.783569e-05,0.008236242,8.950214e-05
2021-07-27,1.977254e-06,0.19233635,0.77931106,0.97164744,0.9716474,6.107564e-05,0.007815091,6.973812e-05
2021-07-28,3.5217931e-06,0.11518863,0.8605828,0.9757715,0.9757714,5.3919946e-05,0.0073430203,0.00014535738
2021-07-29,3.0342467e-06,0.15747955,0.8132907,0.9707703,0.97077024,4.9965227e-05,0.0070686084,0.00010380697
2021-07-30,2.6279813e-06,0.16477402,0.8071137,0.9718877,0.9718877,4.6131856e-05,0.006792044,9.3481576e-05
2021-08-02,4.7207445e-06,0.099693,0.87438136,0.97407436,0.97407436,4.4069868e-05,0.006638514,0.0001820879
2021-08-03,4.484442e-06,0.12083919,0.8506692,0.9715084,0.9715084,4.3775428e-05,0.0066163,0.00015739514
2021-08-04,3.1737952e-06,0.13435519,0.84004813,0.9744033,0.9744033,4.929721e-05,0.007021197,0.00012399246
2021-08-05,3.2055025e-06,0.13844289,0.83522946,0.97367233,0.97367233,4.8102993e-05,0.0069356323,0.00012175413
2021-08-06,2.241548e-06,0.16833326,0.8058977,0.97423095,0.974231,4.8580543e-05,0.0069699744,8.698604e-05
2021-08-09,2.7237525e-06,0.15302348,0.82054543,0.9735689,0.9735689,4.1754112e-05,0.0064617423,0.000103051105
