,0
pre_split_ann_vol,0.3034447813855083
post_split_ann_vol_mean,0.6572076488541793
post_split_ann_vol_peak,1.0526585406735363
pre_split_persistence_mean,0.9887012839317322
post_split_persistence_mean,0.988808810710907
current_persistence,0.9887919425964355
current_ann_vol,0.42748300229395747
forecast_horizon_ann_vol,0.40899202775440885
