Date,omega,alpha,beta,rho,persistence,sigma2,sigma,sigma_bar2
2005-01-04,7.920606e-06,0.062101442,0.92628586,0.9883873,0.9883873,0.0007232377,0.02689308,0.0006820633
2005-01-05,7.627969e-06,0.06331807,0.9252115,0.98852956,0.98852956,0.00078418804,0.028003357,0.0006650112
2005-01-06,7.8106805e-06,0.06250751,0.92593,0.98843753,0.98843753,0.000742517,0.027249165,0.0006755203
2005-01-07,7.2664384e-06,0.06485743,0.92386603,0.98872346,0.98872346,0.0008427446,0.029030064,0.0006443853
2005-01-10,7.831728e-06,0.062463947,0.92596906,0.988433,0.988433,0.0007864711,0.028044093,0.00067707535
2005-01-11,7.790406e-06,0.062950425,0.92547107,0.9884215,0.9884215,0.0007364521,0.027137652,0.00067283376
2005-01-12,7.75558e-06,0.0629519,0.92548406,0.988436,0.988436,0.0006928525,0.026322091,0.0006706649
2005-01-13,7.687893e-06,0.06319122,0.9252819,0.9884731,0.9884731,0.00066268264,0.025742622,0.0006669534
2005-01-14,7.409901e-06,0.06466518,0.9239564,0.9886216,0.9886216,0.0006988996,0.026436709,0.0006512248
2005-01-18,7.594921e-06,0.063502125,0.92503196,0.9885341,0.9885341,0.00065616536,0.025615726,0.00066239166
2005-01-19,7.458126e-06,0.064364895,0.9241604,0.98852533,0.98852533,0.0006145725,0.024790572,0.0006499644
2005-01-20,7.685999e-06,0.06341244,0.9250375,0.98844993,0.98844993,0.00059523043,0.024397345,0.00066545047
2005-01-21,7.656164e-06,0.06324255,0.9252621,0.98850465,0.98850465,0.00057035376,0.02388208,0.0006660226
2005-01-24,7.4633817e-06,0.06414541,0.9244341,0.9885795,0.9885795,0.00060726237,0.024642695,0.0006535081
2005-01-25,7.6019346e-06,0.0637257,0.9247887,0.9885144,0.9885144,0.00057078834,0.023891177,0.0006618679
2005-01-26,7.546696e-06,0.06379527,0.9247308,0.98852605,0.98852605,0.0005530705,0.02351745,0.0006577241
2005-01-27,7.695809e-06,0.063040905,0.9254361,0.988477,0.988477,0.00053900795,0.023216546,0.0006678645
2005-01-28,7.655139e-06,0.06335729,0.92512167,0.98847896,0.98847896,0.00050657516,0.022507224,0.0006644485
2005-01-31,7.768908e-06,0.062774025,0.9256726,0.9884466,0.9884466,0.0005531056,0.023518197,0.0006724344
2005-02-01,7.867088e-06,0.06252419,0.9258713,0.9883955,0.9883955,0.00054784573,0.023406105,0.00067793496
2005-02-02,7.897144e-06,0.062353775,0.9260226,0.9883764,0.9883764,0.0005478894,0.023407036,0.0006794048
2005-02-03,7.700937e-06,0.06295542,0.92552805,0.9884835,0.9884835,0.0005207714,0.022820417,0.00066868664
2005-02-04,7.500614e-06,0.06406316,0.9244847,0.9885479,0.9885479,0.0004915197,0.022170244,0.00065495656
2005-02-07,7.5422486e-06,0.06395607,0.92458427,0.98854035,0.98854035,0.00046191367,0.021492178,0.00065815705
2005-02-08,7.3544265e-06,0.06500384,0.9236094,0.98861325,0.98861325,0.0004791781,0.021890137,0.0006458757
2005-02-09,7.569668e-06,0.063797385,0.924737,0.98853433,0.98853433,0.00045030488,0.021220388,0.00066020293
2005-02-10,7.48729e-06,0.063897885,0.9247095,0.9886074,0.9886074,0.000424058,0.020592669,0.0006572068
2005-02-11,7.1861996e-06,0.065225154,0.92352784,0.988753,0.98875296,0.00047879847,0.021881465,0.00063894485
2005-02-14,7.4979457e-06,0.06387443,0.92470497,0.9885794,0.9885794,0.00044943977,0.021199994,0.00065652776
2005-02-15,7.500048e-06,0.06412579,0.92442936,0.98855513,0.98855513,0.00042515888,0.020619381,0.00065531983
2005-02-16,7.5919934e-06,0.063736945,0.92477894,0.98851585,0.98851585,0.0004015759,0.02003936,0.0006610847
2005-02-17,7.052731e-06,0.066015676,0.922766,0.98878163,0.98878163,0.00041023185,0.020254182,0.000628677
2005-02-18,7.091305e-06,0.06597634,0.9227678,0.98874414,0.98874414,0.0004040544,0.020101104,0.00063001004
2005-02-22,7.1786353e-06,0.0655803,0.9231004,0.9886807,0.9886807,0.00039824404,0.019956052,0.0006341954
2005-02-23,6.4751757e-06,0.06898647,0.92008144,0.9890679,0.9890679,0.0005808846,0.024101548,0.00059230917
2005-02-24,7.333051e-06,0.06483224,0.92377377,0.988606,0.988606,0.0005409379,0.023258071,0.0006435875
2005-02-25,7.4921068e-06,0.06404167,0.92450917,0.98855084,0.98855084,0.0005081017,0.022541111,0.0006543806
2005-02-28,7.466737e-06,0.06421929,0.9243455,0.9885648,0.9885648,0.00047742316,0.021850016,0.00065296015
2005-03-01,7.1813797e-06,0.065648675,0.92300826,0.98865694,0.98865694,0.00045024938,0.02121908,0.0006331077
2005-03-02,6.773083e-06,0.06741433,0.9214804,0.98889476,0.98889476,0.00042293163,0.020565301,0.00060989975
2005-03-03,6.6836164e-06,0.06779689,0.9211727,0.98896956,0.98896956,0.00044180846,0.02101924,0.000605925
2005-03-04,7.341949e-06,0.06458318,0.9240701,0.9886533,0.9886533,0.00041980494,0.020489141,0.00064705603
2005-03-07,7.2934786e-06,0.06484808,0.9238057,0.9886538,0.9886538,0.000396143,0.019903341,0.00064281124
2005-03-08,7.24814e-06,0.06511897,0.9235585,0.98867744,0.98867744,0.00037346393,0.019325215,0.0006401504
2005-03-09,7.082802e-06,0.065778755,0.9230042,0.98878294,0.98878294,0.00036261335,0.01904241,0.00063143135
2005-03-10,7.1665227e-06,0.06536335,0.9233887,0.98875207,0.98875207,0.0003423898,0.018503778,0.0006371413
2005-03-11,7.3096385e-06,0.06465118,0.9240164,0.9886676,0.9886676,0.00035775782,0.018914487,0.0006450216
2005-03-14,7.1787254e-06,0.06530848,0.9234338,0.98874223,0.98874223,0.00035495186,0.018840166,0.00063766865
2005-03-15,7.3463157e-06,0.06462106,0.92403257,0.98865366,0.98865366,0.00034056537,0.018454414,0.0006474613
2005-03-16,7.3806823e-06,0.064442046,0.92418563,0.9886277,0.9886277,0.00032220111,0.017949961,0.00064900366
