Date,omega,alpha,beta,rho,persistence,sigma2,sigma,sigma_bar2
2017-05-31,8.143682e-06,0.0648313,0.92390865,0.98873997,0.98873997,0.00047822177,0.021868283,0.00072323787
2017-06-01,7.974568e-06,0.0669385,0.9220353,0.9889738,0.9889738,0.00048609936,0.022047661,0.00072323787
2017-06-02,8.1534245e-06,0.06453154,0.92419493,0.9887265,0.9887265,0.0004843663,0.022008324,0.00072323787
2017-06-05,8.032074e-06,0.066096984,0.9227973,0.9888943,0.9888943,0.00045630476,0.021361291,0.0007232378
2017-06-06,7.954221e-06,0.0668001,0.9222018,0.9890019,0.9890019,0.0004310928,0.020762775,0.0007232378
2017-06-07,8.216449e-06,0.064316414,0.92432296,0.98863935,0.98863935,0.0004325692,0.020798298,0.00072323787
2017-06-08,7.6012066e-06,0.07240793,0.9170821,0.98949003,0.98949003,0.00041124894,0.020279273,0.00072323787
2017-06-09,8.130663e-06,0.06498172,0.92377627,0.98875797,0.98875797,0.00038533902,0.019630054,0.00072323787
2017-06-12,8.116136e-06,0.065231584,0.9235465,0.98877805,0.98877805,0.00036505202,0.019106334,0.00072323787
2017-06-13,8.009227e-06,0.06614152,0.9227843,0.9889259,0.9889259,0.00034672554,0.018620567,0.0007232378
2017-06-14,8.1300595e-06,0.06520779,0.923551,0.9887588,0.9887588,0.0003522434,0.018768148,0.00072323787
2017-06-15,7.6118977e-06,0.07203137,0.9174439,0.98947525,0.98947525,0.00034130976,0.018474571,0.00072323787
2017-06-16,8.1739445e-06,0.06450326,0.9241949,0.9886981,0.9886981,0.00044353076,0.02106017,0.0007232379
2017-06-19,8.189334e-06,0.06463002,0.9240468,0.98867685,0.98867685,0.00042042873,0.02050436,0.00072323787
2017-06-20,8.07376e-06,0.06557567,0.923261,0.98883665,0.98883665,0.00054574467,0.023361178,0.00072323787
2017-06-21,7.95254e-06,0.067126,0.9218783,0.98900425,0.98900425,0.00051337975,0.022657884,0.00072323787
2017-06-22,7.989311e-06,0.06650207,0.9224513,0.9889534,0.9889534,0.00048265996,0.021969523,0.0007232378
2017-06-23,8.159675e-06,0.0647285,0.92398936,0.98871785,0.98871785,0.00045323986,0.02128943,0.00072323787
2017-06-26,8.091478e-06,0.06524384,0.9235683,0.98881215,0.98881215,0.00043662603,0.020895598,0.00072323787
2017-06-27,8.131224e-06,0.064926945,0.9238303,0.9887572,0.9887572,0.00048290074,0.021975003,0.00072323787
2017-06-28,8.183859e-06,0.06472747,0.92395693,0.9886844,0.9886844,0.0004550468,0.021331826,0.00072323787
2017-06-29,8.176445e-06,0.06460404,0.9240906,0.98869467,0.98869467,0.0004351466,0.020860167,0.00072323787
2017-06-30,8.137173e-06,0.064876296,0.92387265,0.98874897,0.98874897,0.0004144039,0.020356914,0.00072323787
2017-07-03,8.195499e-06,0.06470977,0.92395854,0.9886683,0.9886683,0.00039127909,0.019780776,0.0007232379
2017-07-05,8.194248e-06,0.0645228,0.92414725,0.98867005,0.98867005,0.00041995238,0.02049274,0.00072323787
2017-07-06,7.853865e-06,0.06848329,0.9206574,0.9891407,0.9891407,0.0004901214,0.022138687,0.0007232379
2017-07-07,8.202353e-06,0.06441847,0.92424035,0.98865885,0.98865885,0.0004788009,0.02188152,0.00072323787
2017-07-10,7.911932e-06,0.06771859,0.92134184,0.9890604,0.9890604,0.00045499668,0.02133065,0.00072323787
2017-07-11,8.222182e-06,0.063942455,0.924689,0.9886314,0.9886314,0.00046185378,0.021490784,0.00072323787
2017-07-12,8.316762e-06,0.06333694,0.92516375,0.98850065,0.9885007,0.0005360849,0.023153506,0.0007232379
2017-07-13,8.238865e-06,0.06373329,0.9248751,0.98860836,0.98860836,0.0005305168,0.02303295,0.00072323787
2017-07-14,8.265808e-06,0.06362424,0.92494684,0.9885711,0.9885711,0.0005028447,0.022424199,0.00072323787
2017-07-17,8.28137e-06,0.06362431,0.92492527,0.9885496,0.9885496,0.00047614382,0.02182072,0.00072323787
2017-07-18,8.130146e-06,0.06488165,0.923877,0.9887587,0.9887587,0.0004603424,0.021455592,0.00072323787
2017-07-19,8.229209e-06,0.06391657,0.92470515,0.9886217,0.9886217,0.00046619703,0.021591596,0.00072323787
2017-07-20,8.191877e-06,0.064518616,0.9241547,0.9886733,0.9886733,0.00044240587,0.021033447,0.00072323787
2017-07-21,8.068975e-06,0.06568637,0.9231569,0.98884326,0.98884326,0.00042050405,0.020506196,0.00072323787
2017-07-24,7.968964e-06,0.06693863,0.9220429,0.98898154,0.98898154,0.00043433515,0.020840708,0.0007232379
2017-07-25,8.190023e-06,0.06424019,0.92443573,0.9886759,0.98867595,0.00044696947,0.021141652,0.00072323787
2017-07-26,8.165796e-06,0.06509034,0.92361903,0.9887094,0.9887094,0.00043703694,0.020905428,0.00072323787
2017-07-27,8.172134e-06,0.06436359,0.924337,0.9887006,0.9887006,0.0004146659,0.020363348,0.00072323787
2017-07-28,8.224424e-06,0.06409431,0.924534,0.9886283,0.9886283,0.0004068841,0.020171368,0.00072323787
2017-07-31,8.170538e-06,0.064597555,0.9241053,0.98870283,0.98870283,0.00038990987,0.019746136,0.00072323787
2017-08-01,8.2676615e-06,0.06352785,0.9250407,0.98856854,0.98856854,0.0005369641,0.023172487,0.00072323787
2017-08-02,8.022849e-06,0.06621927,0.92268777,0.98890704,0.98890704,0.0005102583,0.022588897,0.00072323787
2017-08-03,8.185928e-06,0.06431294,0.9243686,0.98868155,0.98868155,0.00047929204,0.02189274,0.00072323787
2017-08-04,8.098763e-06,0.06524021,0.9235619,0.9888021,0.9888021,0.000452116,0.02126302,0.00072323787
2017-08-07,8.18873e-06,0.06428664,0.92439103,0.9886777,0.9886777,0.00043108582,0.020762606,0.00072323787
2017-08-08,8.020435e-06,0.06603202,0.9228784,0.9889104,0.98891044,0.00041297148,0.020321699,0.00072323787
2017-08-09,8.046343e-06,0.06567159,0.923203,0.98887455,0.98887455,0.0003930329,0.019825058,0.00072323787
2017-08-10,8.1666585e-06,0.06451664,0.92419153,0.9887082,0.9887082,0.00040151126,0.020037746,0.00072323787
2017-08-11,8.063457e-06,0.06591252,0.92293835,0.9888509,0.9888509,0.0004581571,0.021404605,0.00072323787
2017-08-14,8.1583385e-06,0.06469812,0.9240216,0.9887197,0.9887197,0.0004309284,0.020758815,0.0007232378
2017-08-15,7.89818e-06,0.067774884,0.9213045,0.9890794,0.9890794,0.00041035478,0.020257216,0.00072323787
2017-08-16,8.122947e-06,0.064989135,0.9237795,0.98876864,0.98876864,0.00039023047,0.019754251,0.0007232379
2017-08-17,8.005735e-06,0.066341616,0.92258906,0.9889307,0.9889307,0.00038371372,0.019588612,0.00072323787
2017-08-18,8.151528e-06,0.06468989,0.92403924,0.9887291,0.9887291,0.00037430538,0.019346973,0.0007232379
2017-08-21,8.150019e-06,0.065170884,0.9235603,0.9887312,0.9887312,0.0003635914,0.019068072,0.0007232379
2017-08-22,7.863348e-06,0.06832303,0.92080456,0.9891276,0.9891276,0.0003807918,0.019513888,0.00072323787
2017-08-23,8.178039e-06,0.06451941,0.92417306,0.98869246,0.98869246,0.0003624334,0.019037684,0.0007232378
2017-08-24,8.187566e-06,0.06462176,0.92405754,0.9886793,0.9886793,0.00034393946,0.018545605,0.0007232378
2017-08-25,8.121826e-06,0.064984545,0.9237856,0.9887702,0.9887702,0.00032950085,0.018152159,0.00072323787
2017-08-28,8.077511e-06,0.06537435,0.9234571,0.98883146,0.98883146,0.00033674558,0.01835063,0.00072323787
2017-08-29,8.078373e-06,0.06515367,0.9236766,0.98883027,0.98883027,0.00032777202,0.018104475,0.00072323787
2017-08-30,8.182997e-06,0.06445752,0.9242281,0.9886856,0.9886856,0.00032091423,0.01791408,0.00072323787
2017-08-31,8.171314e-06,0.064524464,0.9241773,0.98870176,0.98870176,0.00030817054,0.017554786,0.00072323787
2017-09-01,8.137906e-06,0.06547564,0.9232723,0.98874795,0.98874795,0.00036754028,0.01917134,0.00072323787
2017-09-05,7.2122834e-06,0.07902618,0.9110016,0.9900278,0.9900278,0.00035405942,0.018816467,0.00072323787
2017-09-06,8.170538e-06,0.064899534,0.9238033,0.98870283,0.9887029,0.00041188393,0.020294923,0.00072323787
2017-09-07,8.203387e-06,0.06428744,0.92437,0.9886574,0.9886574,0.00039463057,0.01986531,0.0007232378
2017-09-08,8.206189e-06,0.064223565,0.92442995,0.98865354,0.98865354,0.00037541753,0.019375695,0.00072323787
2017-09-11,8.079062e-06,0.06573193,0.9230974,0.9888293,0.9888293,0.0004161635,0.020400086,0.00072323787
2017-09-12,8.187825e-06,0.06431397,0.924365,0.98867893,0.98867893,0.00042055297,0.020507388,0.00072323787
2017-09-13,8.261023e-06,0.06359194,0.92498577,0.9885777,0.9885777,0.00041628414,0.020403042,0.00072323787
2017-09-14,8.240072e-06,0.06394615,0.92466056,0.9886067,0.9886067,0.0004163269,0.02040409,0.00072323787
2017-09-15,8.229209e-06,0.06407968,0.924542,0.9886217,0.9886217,0.00039428787,0.019856684,0.00072323787
2017-09-18,8.232873e-06,0.06384817,0.92476845,0.98861665,0.9886166,0.0003869742,0.01967166,0.00072323787
2017-09-19,8.197654e-06,0.06429861,0.9243667,0.98866534,0.98866534,0.0004670159,0.02161055,0.0007232379
2017-09-20,8.147088e-06,0.06492225,0.923813,0.98873526,0.98873526,0.00044346217,0.02105854,0.0007232379
2017-09-21,8.238262e-06,0.063925944,0.9246833,0.9886092,0.9886092,0.0004228542,0.02056342,0.0007232379
2017-09-22,8.294949e-06,0.06330558,0.92522526,0.9885308,0.9885308,0.0005515452,0.023485,0.00072323787
2017-09-25,8.282491e-06,0.06346047,0.9250876,0.98854804,0.98854804,0.0005199433,0.022802265,0.00072323787
2017-09-26,8.228002e-06,0.06400161,0.92462176,0.9886234,0.9886234,0.0005006779,0.022375833,0.00072323787
